image_id,filename,category,caption,caption_detailed
5117,img_05117.jpg,office_building,an office at night with many windows lit up,a detailed description of an office building at night
5118,img_05118.jpg,office_building,an office building with a lot of windows,a detailed description of an office building in melbourne
5119,img_05119.jpg,office_building,a large white building with many windows,a detailed description of the design and construction of the building
5120,img_05120.jpg,office_building,a large building with a lot of windows,a detailed description of the exterior of the building
5121,img_05121.jpg,office_building,a tall building with glass windows against a blue sky,a detailed description of the glass facade of a modern office building
5122,img_05122.jpg,office_building,the facade of a building with many windows,"a detailed description of the facade of a building in barcelona, spain"
5123,img_05123.jpg,office_building,a tall building with many windows and bales,a detailed description of the facade of a building in hong
5124,img_05124.jpg,office_building,an office building on the corner of a street,a detailed description of the building
5125,img_05125.jpg,office_building,the building is lit up at night,a detailed description of the university of toronto ' s campus at night
5126,img_05126.jpg,office_building,two tall buildings against a blue sky,a detailed description of the exterior of the building
5127,img_05127.jpg,office_building,the sun is shining on the windows of a building,a detailed description of a high - rise office building
5128,img_05128.jpg,office_building,a large glass building in the middle of a city,a detailed description of the proposed office building in the heart of downtown
5129,img_05129.jpg,office_building,a building with multiple windows lit up at night,a detailed description of an office building at night
5130,img_05130.jpg,office_building,the building has many windows,a detailed description of the building
5131,img_05131.jpg,office_building,the exterior of a glass building with trees in front,a detailed description of the building ' s glass facade
5132,img_05132.jpg,office_building,blue sky with white clouds,a detailed description of a building
5133,img_05133.jpg,office_building,the windows of a building,a detailed description of the facade of a building
5134,img_05134.jpg,office_building,a tall building with many windows in it,a detailed description of the windows of a modern office building
5135,img_05135.jpg,office_building,a blue sky behind the building,a detailed description of the exterior of a building
5136,img_05136.jpg,office_building,the exterior of a building with glass windows,a detailed description of the best office buildings in the uk
5137,img_05137.jpg,office_building,an office building with a blue sky in the background,a detailed description of a modern office building
5138,img_05138.jpg,office_building,the facade of a building with many windows,a detailed description of the facade of a building in london
5139,img_05139.jpg,office_building,a large tree in front of a building,a detailed description of the university of edinburgh ' s new campus
5140,img_05140.jpg,office_building,an office building with glass windows,a detailed description of the facade of the building
5141,img_05141.jpg,office_building,an office building with a glass facade,a detailed description of the building ' s glass facade
5142,img_05142.jpg,office_building,an office building in the city of london,a detailed description of the building ' s glass facade
5143,img_05143.jpg,office_building,an office building with a cloudy sky in the background,a detailed description of the facade of a modern office building
5144,img_05144.jpg,office_building,an orange and white building with a car parked outside,a detailed description of the exterior of a modern office building
5145,img_05145.jpg,office_building,the sky is blue,a detailed description of a building
5146,img_05146.jpg,office_building,a tall building with many windows in it,a detailed description of the facade of a skyscraper building
5147,img_05147.jpg,office_building,an office building against a blue sky,a detailed description of the top of the building
5148,img_05148.jpg,office_building,a tall building with many windows in front of it,a detailed description of the building ' s glass facade
5149,img_05149.jpg,office_building,an office building in the city of london,a detailed description of the facade of the building
5150,img_05150.jpg,office_building,"the facade of a building in barcelona, spain",a detailed description of the building ' s facades
5151,img_05151.jpg,office_building,the sky is cloudy,a detailed description of the facade of a building
5152,img_05152.jpg,office_building,an office building with lots of glass windows,a detailed description of the glass facade of a building in london
5153,img_05153.jpg,office_building,a black and white photo of a building,a detailed description of the building in black and white
5154,img_05154.jpg,office_building,a large glass building with a clock on it,a detailed description of the windows of a modern office building
5155,img_05155.jpg,office_building,an image of a building with many windows,a detailed description of the facade of a modern office building
5156,img_05156.jpg,office_building,a black and white photo of a building at night,a detailed description of the facade of a building at night
5157,img_05157.jpg,office_building,a glass building with a blue sky in the background,a detailed description of the glass facade of a modern office building
5158,img_05158.jpg,office_building,an office building with many windows and trees in front,a detailed description of the building ' s glass windows
5159,img_05159.jpg,office_building,a tall building against a blue sky,a detailed description of the benefits of a commercial building
5160,img_05160.jpg,office_building,an office building with lots of windows and windows,a detailed description of the windows of an office building
5161,img_05161.jpg,office_building,an office building with glass windows and a sky background,a detailed description of the facade of the building
5162,img_05162.jpg,office_building,skyscrapers against the sky,a detailed description of the world ' s most skyscrapers
5163,img_05163.jpg,office_building,the building is tall,a detailed description of a building
5164,img_05164.jpg,office_building,two glass buildings against a blue sky,a detailed description of the benefits of glass facades
5165,img_05165.jpg,office_building,a tall building with many windows in it,a detailed description of a high - rise office building
5166,img_05166.jpg,office_building,a large building with many windows lit up at night,a detailed description of the world ' s most skyscrapers
5167,img_05167.jpg,office_building,a tall building with many windows on the side,a detailed description of the facade of the building
5168,img_05168.jpg,office_building,blue sky with white clouds,a detailed description of the building
5169,img_05169.jpg,office_building,a man walking in front of an office building,a detailed description of the building ' s glass facade
5170,img_05170.jpg,office_building,a tall building against a blue sky,a detailed description of a high - rise office building stock photo
5171,img_05171.jpg,office_building,the facade of a building with many windows,a detailed description of the facade of the building
5172,img_05172.jpg,office_building,an office building with blue glass windows,a detailed description of the building ' s glass facade
5173,img_05173.jpg,office_building,a black and white photo of an empty street,a detailed description of the facade of the building
5174,img_05174.jpg,office_building,the facade of a building with many windows,"a detailed description of the building ' s facades, © person"
5175,img_05175.jpg,office_building,a tall building with many windows in it,"a detailed description of skyscrapers in new york, ny"
5176,img_05176.jpg,office_building,an office building with glass windows,a detailed description of the windows of a modern office building
5177,img_05177.jpg,office_building,an office building with glass windows against a blue sky,a detailed description of the benefits of office buildings
5178,img_05178.jpg,office_building,an office building with a blue sky in the background,a detailed description of the facade of a modern office building
5179,img_05179.jpg,office_building,a tall building with many windows in it,a detailed description of the benefits of glass windows
5180,img_05180.jpg,office_building,an office building with a blue sky in the background,a detailed description of the exterior of the building
5181,img_05181.jpg,office_building,a building with many windows and a sky background,a detailed description of the facade of a building
5182,img_05182.jpg,office_building,a tall building with many windows and bales,a detailed description of the construction of a residential building
5183,img_05183.jpg,office_building,a tall building with a lot of windows,"a detailed description of the building ' s facades, including the facades, balks, balks and balks"
5184,img_05184.jpg,office_building,the building is made of wood,a detailed description of a building
5185,img_05185.jpg,office_building,the building is made of wood,a detailed description of the building
5186,img_05186.jpg,office_building,an office building with many windows and a sky background,a detailed description of the different types of office buildings
5187,img_05187.jpg,office_building,a tall building with many windows in it,a detailed description of the high - rise of hong ' s skyscrapers
5188,img_05188.jpg,office_building,a tall building with a blue sky in the background,a detailed description of the facade of a modern office building
5189,img_05189.jpg,office_building,a tall building with a clock on the top,a detailed description of the top of a building against a blue sky
5190,img_05190.jpg,office_building,a large building with many windows and windows,a detailed description of the facade of an office building
5191,img_05191.jpg,office_building,an office building with glass windows,a detailed description of the best office buildings in the uk
5192,img_05192.jpg,office_building,an office building at night with many windows lit up,a detailed description of an apartment building at night
5193,img_05193.jpg,office_building,a tall building with many windows in it,a detailed description of the windows of an office building
5194,img_05194.jpg,office_building,a walkway in front of an office building,a detailed description of the university of toronto ' s public garden
5195,img_05195.jpg,office_building,an orange and blue building with many windows,a detailed description of the windows of a modern office building
5196,img_05196.jpg,office_building,an image of a building with many windows,a detailed description of an office building
5197,img_05197.jpg,office_building,a brick building with many windows and shutters,a detailed description of the facade of the building
5198,img_05198.jpg,office_building,a large glass building in the middle of a city,a detailed description of the new office building at the university of california campus
5199,img_05199.jpg,office_building,an office building with a glass facade,a detailed description of the exterior of the building
5200,img_05200.jpg,office_building,a tall building with a lot of windows,a detailed description of the facade of a modern office building
5201,img_05201.jpg,office_building,an empty walkway in front of a building,a detailed description of the exterior of the building
5202,img_05202.jpg,office_building,a tall building with many windows,a detailed description of the facade of an office building
5203,img_05203.jpg,office_building,a tall building with many windows,a detailed description of the windows of a modern office building
5204,img_05204.jpg,office_building,the facade of a building with many windows,a detailed description of the facade of a modern office building
5205,img_05205.jpg,office_building,a tall building with a lot of windows,a detailed description of the facade of a high rise office building
5206,img_05206.jpg,office_building,a tall building with a blue sky in the background,a detailed description of the high - rise skyscrapers in the city of london
5207,img_05207.jpg,office_building,the sun shines through the windows of an office building in downtown,a detailed description of the high - rise rise of the trump tower in manhattan
5208,img_05208.jpg,office_building,a glass building with a blue sky in the background,a detailed description of the facade of a modern office building stock photo
5209,img_05209.jpg,office_building,the exterior of a building with many windows,a detailed description of the exterior of the building
5210,img_05210.jpg,office_building,a tall building with many windows in it,a detailed description of the construction of a new office building in dubai
5211,img_05211.jpg,office_building,a tall building with a lot of windows,a detailed description of the exterior of a modern office building
5212,img_05212.jpg,office_building,a building with windows and clouds in the sky,a detailed description of the sky reflected in the windows of a modern office building
5213,img_05213.jpg,office_building,a tall building with a lot of windows,a detailed description of an office building in melbourne
5214,img_05214.jpg,office_building,an office building in the financial district of new york,a detailed description of the facade of a building in manhattan
5215,img_05215.jpg,office_building,an office building with a blue sky in the background,a detailed description of the top of the building
5216,img_05216.jpg,office_building,an office building with glass windows,a detailed description of the glass facade of a building
5217,img_05217.jpg,office_building,the sun shines through the windows of an office building,a detailed description of an office building at night
5218,img_05218.jpg,office_building,a tall building with many windows and bales,a detailed description of the windows of a modern building
5219,img_05219.jpg,office_building,an office building with a cloudy sky in the background,a detailed description of the exterior of a modern office building
5220,img_05220.jpg,office_building,a tall building with multiple windows,a detailed description of the building ' s windows
5221,img_05221.jpg,office_building,a tall building in the middle of a city,a detailed description of the glass facade of the building
5222,img_05222.jpg,office_building,a tall building with many windows and windows,a detailed description of an office building in the city of london
5223,img_05223.jpg,office_building,an office building with glass windows and a sky background,a detailed description of the glass facade of a modern building
5224,img_05224.jpg,office_building,a tall building with a blue sky in the background,a detailed description of the facade of a modern office building
5225,img_05225.jpg,office_building,a tall building with many windows in it,a detailed description of the windows of a skyscraper building
5226,img_05226.jpg,office_building,a tall building with many windows,a detailed description of the glass facade of a modern office building stock photo
5227,img_05227.jpg,office_building,a large building with many windows on top of it,a detailed description of the headquarters of the russian central bank in moscow
5228,img_05228.jpg,office_building,an office building with many windows and trees,a detailed description of an office building
5229,img_05229.jpg,office_building,a tall building with many windows,a detailed description of the facade of a building
5230,img_05230.jpg,office_building,an empty walkway in front of an office building,a detailed description of the building
5231,img_05231.jpg,office_building,an office building with glass windows and blue sky in the background,a detailed description of a modern office building stock footage
5232,img_05232.jpg,office_building,a tall building with many windows in it,a detailed description of the windows of a modern office building
5233,img_05233.jpg,office_building,a building with many windows lit up at night,a detailed description of the new york school of architecture
5234,img_05234.jpg,office_building,a tall red brick building,a detailed description of the exterior of a modern office building
5235,img_05235.jpg,office_building,the facade of a building with many windows,a detailed description of the facade of a modern office building
5236,img_05236.jpg,office_building,a tall brown building,a detailed description of the facade of a building
5237,img_05237.jpg,office_building,an aerial view of an office building at night,a detailed description of the world ' s most skyscrapers
5238,img_05238.jpg,office_building,a tall building with many windows and trees,a detailed description of the headquarters of the german federal
5239,img_05239.jpg,office_building,a large building with many windows and stairs,a detailed description of the building ' s exterior
5240,img_05240.jpg,office_building,a large building with many windows and lights,a detailed description of london ' s high - tech buildings
5241,img_05241.jpg,office_building,a large building with many windows on the side,a detailed description of the new building at the university of applied sciences
5242,img_05242.jpg,office_building,a tall building with a lot of windows,a detailed description of the windows of a modern office building
5243,img_05243.jpg,office_building,a tall building with many windows in it,a detailed description of the exterior of the lloyd bank building in london
5244,img_05244.jpg,office_building,a building with many windows and bales,a detailed description of the facade of an apartment building
5245,img_05245.jpg,office_building,a tall building with many windows,a detailed description of the facade of a building
5246,img_05246.jpg,office_building,an office building in the heart of the city,a detailed description of the facade of a modern office building
5247,img_05247.jpg,office_building,a tall building with lots of windows,a detailed description of the facade of an apartment building
5248,img_05248.jpg,office_building,a tall building with many windows and bales,a detailed description of the glass facade of a skyscraper in new york
5249,img_05249.jpg,office_building,the top of a tall building with many windows,a detailed description of a high - rise office building
5250,img_05250.jpg,office_building,a building with a lot of windows on it,a detailed description of the exterior of the building
5251,img_05251.jpg,office_building,the sky is clear and blue,a detailed description of the building
5252,img_05252.jpg,office_building,a large glass building with a clock on top,a detailed description of the best office buildings in the world
5253,img_05253.jpg,office_building,skyscrapers against a blue sky,a detailed description of skyscrapers in the city of london
5254,img_05254.jpg,office_building,a tall building with a blue sky in the background,a detailed description of the facade of a modern office building
5255,img_05255.jpg,office_building,a tall building with lots of windows on it,a detailed description of the building ' s exterior is included in this image
5256,img_05256.jpg,office_building,the exterior of a building with glass windows,a detailed description of the glass facade of the building
5257,img_05257.jpg,office_building,a tall building with a lot of windows,a detailed description of the exterior of the building
5258,img_05258.jpg,office_building,a tall building with a clock on the side,a detailed description of the building ' s glass facade
5259,img_05259.jpg,office_building,a brick building with a sign on the side,a detailed description of the building ' s original brickwork
5260,img_05260.jpg,office_building,an office building with many windows and windows,a detailed description of the windows of a modern office building
5261,img_05261.jpg,office_building,the facade of the building is made of wood and glass,a detailed description of the facade of the building
5262,img_05262.jpg,office_building,a tall building with many windows in the middle of it,a detailed description of the facade of a building in london
5263,img_05263.jpg,office_building,a tall glass building with a blue sky in the background,a detailed description of the glass facade of a modern office building
5264,img_05264.jpg,office_building,a large building with many windows on the side,a detailed description of the facade of the building
5265,img_05265.jpg,office_building,two tall buildings with windows in the middle,a detailed description of the high - rise and low - rise buildings in the city of london
5266,img_05266.jpg,office_building,two windows on the side of a building,a detailed description of the windows of a modern office building
5267,img_05267.jpg,office_building,an office building on a bridge in the city,a detailed description of the new office building at the university of sydney
5268,img_05268.jpg,office_building,the top of a building with green and white windows,a detailed description of the facade of a building
5269,img_05269.jpg,office_building,the exterior of a building with blue and yellow windows,a detailed description of the construction of the new building at the university of auckland
5270,img_05270.jpg,office_building,the facade of a building with many windows,a detailed description of the facade of the building
5271,img_05271.jpg,office_building,an office building with glass walls and windows,a detailed description of the benefits of glass railings
5272,img_05272.jpg,office_building,the windows of an office building with blue and white windows,a detailed description of the windows of a modern office building
5273,img_05273.jpg,office_building,an apartment building with many windows and windows,a detailed description of the windows of a brick apartment building
5274,img_05274.jpg,office_building,a tall building with many windows in it,a detailed description of the facade of the building
5275,img_05275.jpg,office_building,a glass building with a blue sky background,a detailed description of the glass facade of a modern office building stock photo
5276,img_05276.jpg,office_building,an image of a building with many windows,a detailed description of the windows of an office building
5277,img_05277.jpg,office_building,a building with many windows and a blue sky,"a detailed description of the facade of a multi - storey building in barcelona, spain"
5278,img_05278.jpg,office_building,the sky is clear,a detailed description of the building
5279,img_05279.jpg,office_building,a tall building with many windows and a blue sky,a detailed description of an office building
5280,img_05280.jpg,office_building,two glass buildings with a sky background,a detailed description of the best office buildings in the uk
5281,img_05281.jpg,office_building,an office building with a blue sky in the background,a detailed description of the facade of a modern office building against a blue sky
5282,img_05282.jpg,office_building,two tall buildings in the city of london,a detailed description of skyscrapers in new york
5283,img_05283.jpg,office_building,an office building with many windows and windows,a detailed description of the facade of an office building
5284,img_05284.jpg,office_building,a tall building with many windows,a detailed description of an office building at night
5285,img_05285.jpg,office_building,skyscrapers with blue sky and clouds,a detailed description of the world ' s tallest skyscrapers
5286,img_05286.jpg,office_building,a tall white building,a detailed description of a tall building
5287,img_05287.jpg,office_building,a tall building with many windows,a detailed description of the glass facade of a skyscraper building
5288,img_05288.jpg,office_building,a tall building with many windows,a detailed description of the facade of the building
5289,img_05289.jpg,office_building,a tall building with a lot of windows,a detailed description of the facade of the building
5290,img_05290.jpg,office_building,a tall building with many windows,a detailed description of the building
5291,img_05291.jpg,office_building,a building with many windows and a blue sky,a detailed description of the facade of an apartment building
5292,img_05292.jpg,office_building,"skyscrapers in the city of london, england",a detailed description of the skyscrapers of london
5293,img_05293.jpg,office_building,a tall building with many windows,a detailed description of the facade of a modern building
5294,img_05294.jpg,office_building,tall buildings in the city,a detailed description of skyscrapers
5295,img_05295.jpg,office_building,an orange and grey building with many windows,a detailed description of the facade of an office building with orange and blue windows
5296,img_05296.jpg,office_building,an office building with many windows and bals,a detailed description of the exterior of a modern office building
5297,img_05297.jpg,office_building,the exterior of a modern building at night,a detailed description of the best office buildings in australia
5298,img_05298.jpg,office_building,the facade of an office building in london,a detailed description of the facade of a modern office building
5299,img_05299.jpg,office_building,a tall building with many windows,a detailed description of the facade of the building
5300,img_05300.jpg,office_building,a group of tall buildings in a city,a detailed description of skyscrapers in new york
5301,img_05301.jpg,office_building,a tall building with many windows lit up at night,a detailed description of london ' s high - rise skyscrapers
5302,img_05302.jpg,office_building,a tall building with a lot of windows,a detailed description of the glass facade of a modern office building
5303,img_05303.jpg,office_building,a large building with many windows and stairs,a detailed description of the exterior of the building
5304,img_05304.jpg,office_building,an office building with glass windows and a sky background,a detailed description of the glass facade of a modern office building
5305,img_05305.jpg,office_building,a tall building with many windows,a detailed description of the top of the building
5306,img_05306.jpg,office_building,a building with plants growing on the side of it,a detailed description of the building ' s green facade
5307,img_05307.jpg,office_building,a tall building with a lot of windows,a detailed description of the glass facade of a modern office building
5308,img_05308.jpg,office_building,the facade of a building with many windows,a detailed description of the facade of an office building
5309,img_05309.jpg,office_building,an apartment building with many windows and windows,a detailed description of the different types of windows
5310,img_05310.jpg,office_building,a tall building with many windows in it,a detailed description of the facade of a modern office building
5311,img_05311.jpg,office_building,a group of tall buildings,a detailed description of office buildings in the city
5312,img_05312.jpg,office_building,a clear blue sky,a detailed description of the building
5313,img_05313.jpg,office_building,a building with many windows and a tree in the fore,a detailed description of the facade of the building
5314,img_05314.jpg,office_building,an office building with many windows and bals,a detailed description of the glass facade of a building
5315,img_05315.jpg,office_building,the side of an office building with yellow railings,a detailed description of the facade of a modern office building
5316,img_05316.jpg,office_building,a large building with a lot of windows,a detailed description of the modern architecture of the university of barcelona
5317,img_05317.jpg,office_building,a building with a sky in the background,a detailed description of the facade of an office building in london
5318,img_05318.jpg,office_building,an office building with a blue sky background,a detailed description of a modern office building stock photo
5319,img_05319.jpg,office_building,a close up of a tall building with many windows,a detailed description of the windows of a modern office building
5320,img_05320.jpg,office_building,the exterior of a building on the water,a detailed description of the exterior of a modern building on the water
5321,img_05321.jpg,office_building,a large building with many windows and glass windows,a detailed description of the best office buildings in the world
5322,img_05322.jpg,office_building,two tall buildings with glass windows in the middle,a detailed description of the glass facades of the new york city hall
5323,img_05323.jpg,office_building,a large white building with many windows and stairs,a detailed description of the new building at the university of sydney ' s campus
5324,img_05324.jpg,office_building,the facade of a building with many windows,a detailed description of the facade of the building
5325,img_05325.jpg,office_building,an office building with glass windows against a blue sky,a detailed description of the glass facade of a modern office building
5326,img_05326.jpg,office_building,an office building with glass windows and blue sky,a detailed description of the glass facade of a modern office building
5327,img_05327.jpg,office_building,a large glass building with a lot of windows,a detailed description of the exterior of the building
5328,img_05328.jpg,office_building,an office building with many windows and trees,a detailed description of the office buildings at the university of texas
5329,img_05329.jpg,office_building,a large building with many windows and a sky background,a detailed description of the best office buildings in the uk
5330,img_05330.jpg,office_building,a tall building with a lot of windows,a detailed description of the glass facade of a modern office building
5331,img_05331.jpg,office_building,a tall building with a blue sky in the background,a detailed description of the building ' s exterior
5332,img_05332.jpg,office_building,a black and white photo of a building,a detailed description of the building in black and white
5333,img_05333.jpg,office_building,a tall building with a red sign on the top,a detailed description of the hso headquarters in hong
5334,img_05334.jpg,office_building,a tall building with many windows against a blue sky,a detailed description of a high - rise office building
5335,img_05335.jpg,office_building,a tall building with many windows and a sky background,a detailed description of the facade of a modern office building in london
5336,img_05336.jpg,office_building,a large building with a lot of windows on it,"a detailed description of the exterior of the museum of modern art in berlin, germany"
5337,img_05337.jpg,office_building,a large building with many windows and stairs,a detailed description of the new building at the university of sheffield
5338,img_05338.jpg,office_building,an office building with a blue glass facade,a detailed description of the facade of the building
5339,img_05339.jpg,office_building,a tall building with many windows,a detailed description of the different types of glass windows
5340,img_05340.jpg,office_building,a tall building with a blue sky in the background,a detailed description of the facade of a high rise office building
5341,img_05341.jpg,office_building,an office building in the city of london,a detailed description of the facade of the building
5342,img_05342.jpg,office_building,an office building on the corner of a city street,a detailed description of the building ' s exterior
5343,img_05343.jpg,office_building,a tall building with many windows,a detailed description of the facade of a modern building
5344,img_05344.jpg,office_building,a tall building with many windows,a detailed description of the facade of a building
5345,img_05345.jpg,office_building,the building is tall,a detailed description of the building
5346,img_05346.jpg,office_building,a tall building with many windows in front of it,a detailed description of the building ' s glass facades
5347,img_05347.jpg,office_building,a tree in front of a building,a detailed description of the facade of a building
5348,img_05348.jpg,office_building,a black and white photo of a building,a detailed description of the building ' s facades
5349,img_05349.jpg,office_building,the facade of a building with many windows,a detailed description of the facade of a building with many windows
5350,img_05350.jpg,office_building,the sky is clear,a detailed description of the building
5351,img_05351.jpg,office_building,the facade of a building with many windows,a detailed description of the facade of an office building
5352,img_05352.jpg,office_building,a black and white photo of a building,"a detailed description of the facade of a building in berlin, germany"
5353,img_05353.jpg,office_building,an office building with a blue sky in the background,a detailed description of an office building
5354,img_05354.jpg,office_building,a clear blue sky,a detailed description of the building
5355,img_05355.jpg,office_building,a tall building with many windows and a sky background,a detailed description of the facade of a modern office building
5356,img_05356.jpg,office_building,a clear blue sky,a detailed description of a building
5357,img_05357.jpg,office_building,blue sky with white clouds,a detailed description of a modern office building
5358,img_05358.jpg,office_building,an office building in the city,a detailed description of the exterior of the building
5359,img_05359.jpg,office_building,the building is tall,a detailed description of the building
5360,img_05360.jpg,office_building,a group of tall buildings,a detailed description of skyscrapers in the city
5361,img_05361.jpg,office_building,an office building with many windows and a cloudy sky,a detailed description of a high - rise office building
5362,img_05362.jpg,office_building,an office building with glass windows and a sky background,a detailed description of the building ' s glass facades
5363,img_05363.jpg,office_building,the sun shines through the windows of an office building,"a detailed description of the best architecture projects in the world, © person"
5364,img_05364.jpg,office_building,a tall building with many windows and windows,a detailed description of the facade of a skyscraper building
5365,img_05365.jpg,office_building,a glass building with a blue sky in the background,a detailed description of the windows of a modern office building
5366,img_05366.jpg,office_building,the exterior of a building with a large glass window,a detailed description of the exterior of the building
5367,img_05367.jpg,office_building,the sky is shining through the windows of an apartment building,a detailed description of the sky through the windows of a building
5368,img_05368.jpg,office_building,the side of a building with many windows,"a detailed description of the facade of a building in barcelona, spain"
5369,img_05369.jpg,office_building,a large building with many windows in it,a detailed description of the damage on the facade of a building in the city of london
5370,img_05370.jpg,office_building,a tall building in the middle of a city,a detailed description of the world ' s tallest skyscrapers
5371,img_05371.jpg,office_building,a tall building with many windows,a detailed description of a modern office building in the city
5372,img_05372.jpg,office_building,the building is tan colored,a detailed description of the building
5373,img_05373.jpg,office_building,the exterior of a building with a large glass window,a detailed description of the exterior of the new building at the university of melbourne
5374,img_05374.jpg,office_building,a black and white photo of a building,a detailed description of the building in black and white
5375,img_05375.jpg,office_building,an office building in a city with many windows,a detailed description of office buildings in the city of london
5376,img_05376.jpg,office_building,an office building with a blue sky in the background,a detailed description of the glass facade of an office building against a blue sky
5377,img_05377.jpg,office_building,an office building with glass windows,a detailed description of the facade of a modern building
5378,img_05378.jpg,office_building,a window on the side of a building,a detailed description of the windows of a modern office building
5379,img_05379.jpg,office_building,a black and white photo of a glass building,a detailed description of the glass facade of a modern building
5380,img_05380.jpg,office_building,an office building with a blue sky in the background,a detailed description of an office building in the heart of downtown
5381,img_05381.jpg,office_building,an office building with many windows and windows,a detailed description of the building ' s facades
5382,img_05382.jpg,office_building,a large building with many windows and wooden shutters,a detailed description of the facade of a building with wooden shutters
5383,img_05383.jpg,office_building,a glass building with a blue sky in the background,a detailed description of a glass building with a blue sky in the background
5384,img_05384.jpg,office_building,an office building with a lot of windows,a detailed description of the exterior of a modern office building
5385,img_05385.jpg,office_building,a tall building with a lot of windows,a detailed description of the facade of a modern office building stock photo
5386,img_05386.jpg,office_building,the entrance to a large glass building in a city,a detailed description of london ' s high - rise property market
5387,img_05387.jpg,office_building,an empty sidewalk in front of a tall building,a detailed description of the building ' s glass facades
5388,img_05388.jpg,office_building,a tall building in the middle of a city,a detailed description of a high - rise office building
5389,img_05389.jpg,office_building,a city street with tall buildings and cars,a detailed description of melbourne ' s most skyscrapers
5390,img_05390.jpg,office_building,a glass building with a blue sky in the background,a detailed description of the glass facade of a modern office building
5391,img_05391.jpg,office_building,a city street with tall buildings in the background,a detailed description of london ' s high - rise housing market
5392,img_05392.jpg,office_building,an apartment building with many windows and bales,a detailed description of the facade of an apartment building
5393,img_05393.jpg,office_building,a tall building with many windows in it,a detailed description of the facade of a building
5394,img_05394.jpg,office_building,a large building with many windows and a sky background,a detailed description of a modern office building
5395,img_05395.jpg,office_building,glass skyscrapers against a blue sky,a detailed description of the top 10 best office buildings in london
5396,img_05396.jpg,office_building,a tall building with many windows in the middle of it,a detailed description of an apartment building in singapore
5397,img_05397.jpg,office_building,two tall buildings in the middle of a city,a detailed description of hong ' s most modern buildings
5398,img_05398.jpg,office_building,a building with advertisements on the side of it,a detailed description of an advertisement on a building
5399,img_05399.jpg,office_building,a tall building with many windows on top of it,a detailed description of the building ' s glass facades
5400,img_05400.jpg,office_building,a tall building with a green roof,a detailed description of a high - rise residential building
5401,img_05401.jpg,office_building,a large building with many windows on top of it,a detailed description of the building ' s glass facades
5402,img_05402.jpg,office_building,an office building on the corner of a street,a detailed description of the headquarters of the russian central bank in moscow
5403,img_05403.jpg,office_building,a large building with many windows and stairs,a detailed description of the university of melbourne ' s new campus
5404,img_05404.jpg,office_building,a city with tall buildings in the background,a detailed description of the architecture of the city
5405,img_05405.jpg,office_building,a city street filled with lots of tall buildings,a detailed description of the city ' s historic buildings
5406,img_05406.jpg,office_building,an office building with glass windows and a sky reflection,a detailed description of the glass facade of a modern office building
5407,img_05407.jpg,office_building,a tall building with many windows and windows,a detailed description of an office building in the city of london
5408,img_05408.jpg,office_building,the sky is clear and blue,a detailed description of the building
5409,img_05409.jpg,office_building,a brick building with windows and a sky background,a detailed description of the exterior of a building
5410,img_05410.jpg,office_building,a tall building with lots of windows,a detailed description of an office building
5411,img_05411.jpg,office_building,a glass building with many windows,a detailed description of a modern glass office building
5412,img_05412.jpg,office_building,an office building with a blue sky in the background,a detailed description of the exterior of a modern office building
5413,img_05413.jpg,office_building,a clear blue sky,a detailed description of the building
5414,img_05414.jpg,office_building,a car parked in front of a building,a detailed description of the building ' s exterior
5415,img_05415.jpg,office_building,two tall buildings against a blue sky,a detailed description of the building ' s glass facades
5416,img_05416.jpg,office_building,the exterior of a modern building in the city,a detailed description of singapore ' s architecture
5417,img_05417.jpg,office_building,a tall building with many signs on it,a detailed description of hong ' s high - rise buildings
5418,img_05418.jpg,office_building,a red building with blue sky in the background,a detailed description of a red and blue building
5419,img_05419.jpg,office_building,a city street with cars and buildings at night,a detailed description of the best shopping malls in the world
5420,img_05420.jpg,office_building,the building is white and has many windows,a detailed description of the exterior of the building
5421,img_05421.jpg,office_building,a red brick building with a metal pole in front,a detailed description of a street light in front of a brick building
5422,img_05422.jpg,office_building,the building is white,a detailed description of a building
5423,img_05423.jpg,office_building,a city street with tall buildings in the background,a detailed description of london ' s high - rise buildings
5424,img_05424.jpg,office_building,a large building with many windows and a sky background,a detailed description of the best office buildings in the world
5425,img_05425.jpg,office_building,a man climbing up the side of a building,a detailed description of the window cleaning process
5426,img_05426.jpg,office_building,an aerial view of a city with buildings,"a detailed description of the city of cape town, cape town, south africa"
5427,img_05427.jpg,office_building,a glass building in the city of london,a detailed description of the glass facade of an office building in the city of london
5428,img_05428.jpg,office_building,two tall buildings in the middle of a city,a detailed description of the architecture of the city of london
5429,img_05429.jpg,office_building,a tall building with glass windows against a blue sky,a detailed description of the building ' s facades
5430,img_05430.jpg,office_building,a yellow truck parked in front of a building,a detailed description of a yellow truck parked in front of a building
5431,img_05431.jpg,office_building,a city street with tall buildings in the background,a detailed description of the city ' s high - rise development
5432,img_05432.jpg,office_building,a large white building with many windows on the side,a detailed description of the facade of the building
5433,img_05433.jpg,office_building,a large building with many windows on the side,a detailed description of the exterior of the building
5434,img_05434.jpg,office_building,a large building with many windows in it,a detailed description of the buildings of the city of london
5435,img_05435.jpg,office_building,a car parked on the side of a street,"a detailed description of the streets of dublin, ireland"
5436,img_05436.jpg,office_building,a tall building with many windows,a detailed description of the building ' s glass facades
